00,종합,Total,주택유형,Region,d2,9개도,9 Provinces,지역,Region,66.50347109,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a0,전국,The Whole Country,지역,Region,71.51857437,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a1,수도권,Seoul Metropolitan Area,지역,Region,68.04341467,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a2,지방,Non-Seoul Metropolitan Area,지역,Region,74.78738316,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a4,5대광역시,5 Metropolitan Cities,지역,Region,72.6562788,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a6,8개도,8 Provinces,지역,Region,77.21198703,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a7,서울,Seoul,지역,Region,59.04925496,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a8,경기,Gyeonggi,지역,Region,71.74155989,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,a9,인천,Incheon,지역,Region,75.57419329,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,b1,부산,Busan,지역,Region,70.31698469,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,b2,대구,Daegu,지역,Region,72.55483662,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,b3,광주,Gwangju,지역,Region,77.73045237,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,b4,대전,Daejeon,지역,Region,75.2265783,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
01,아파트,Apartments,주택유형,Region,b5,울산,Ulsan,지역,Region,69.34956931,rate,매매가격 대비 전세가격,Jeonse Price to Sales Price Ratio,408,201903,M,DT_30404_N0006_R1,유형별 매매가격 대비 전세가격 비율,%,%
