,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
66,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,9036,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
67,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,12352,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
68,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,8285,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
69,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,4881,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
70,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,2551,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
71,1511613102251770A.08,울산,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,1055,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
72,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,947727,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
73,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,300784,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
74,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,258934,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
75,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,92555,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
76,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,128525,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
77,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,88083,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
78,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,41835,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
79,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,26286,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
80,1511613102251770A.09,경기,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,10725,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
