,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,C3,C3_NM,C3_NM_ENG,C3_OBJ_NM,C3_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
93,01,아파트,Apartments,주택유형,Type,a4,8개도,8Provinces,지역,Region,04,연령4,Age4,건축연령,Age,96.12182399,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
94,01,아파트,Apartments,주택유형,Type,a4,8개도,8Provinces,지역,Region,05,연령5,Age5,건축연령,Age,96.52277116,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
95,01,아파트,Apartments,주택유형,Type,a5,서울,Seoul,지역,Region,01,연령1,Age1,건축연령,Age,99.29140883,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
96,01,아파트,Apartments,주택유형,Type,a5,서울,Seoul,지역,Region,02,연령2,Age2,건축연령,Age,99.25054201,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
97,01,아파트,Apartments,주택유형,Type,a5,서울,Seoul,지역,Region,03,연령3,Age3,건축연령,Age,99.65943871,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
98,01,아파트,Apartments,주택유형,Type,a5,서울,Seoul,지역,Region,04,연령4,Age4,건축연령,Age,99.39354066,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
99,01,아파트,Apartments,주택유형,Type,a5,서울,Seoul,지역,Region,05,연령5,Age5,건축연령,Age,98.75953622,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
100,01,아파트,Apartments,주택유형,Type,a6,경기,Gyeonggi,지역,Region,01,연령1,Age1,건축연령,Age,98.76724077,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
101,01,아파트,Apartments,주택유형,Type,a6,경기,Gyeonggi,지역,Region,02,연령2,Age2,건축연령,Age,98.38580377,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
102,01,아파트,Apartments,주택유형,Type,a6,경기,Gyeonggi,지역,Region,03,연령3,Age3,건축연령,Age,98.43321679,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
103,01,아파트,Apartments,주택유형,Type,a6,경기,Gyeonggi,지역,Region,04,연령4,Age4,건축연령,Age,98.3574291,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
104,01,아파트,Apartments,주택유형,Type,a6,경기,Gyeonggi,지역,Region,05,연령5,Age5,건축연령,Age,98.60947922,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
105,01,아파트,Apartments,주택유형,Type,a7,인천,Incheon,지역,Region,01,연령1,Age1,건축연령,Age,98.86120262,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
106,01,아파트,Apartments,주택유형,Type,a7,인천,Incheon,지역,Region,02,연령2,Age2,건축연령,Age,99.28669508,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
107,01,아파트,Apartments,주택유형,Type,a7,인천,Incheon,지역,Region,03,연령3,Age3,건축연령,Age,99.12513716,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
108,01,아파트,Apartments,주택유형,Type,a7,인천,Incheon,지역,Region,04,연령4,Age4,건축연령,Age,99.61903342,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
109,01,아파트,Apartments,주택유형,Type,a7,인천,Incheon,지역,Region,05,연령5,Age5,건축연령,Age,99.40326004,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
110,01,아파트,Apartments,주택유형,Type,a8,부산,Busan,지역,Region,01,연령1,Age1,건축연령,Age,99.01689733,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
111,01,아파트,Apartments,주택유형,Type,a8,부산,Busan,지역,Region,02,연령2,Age2,건축연령,Age,97.72917657,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
112,01,아파트,Apartments,주택유형,Type,a8,부산,Busan,지역,Region,03,연령3,Age3,건축연령,Age,99.0355474,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
113,01,아파트,Apartments,주택유형,Type,a8,부산,Busan,지역,Region,04,연령4,Age4,건축연령,Age,98.60734423,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
114,01,아파트,Apartments,주택유형,Type,a8,부산,Busan,지역,Region,05,연령5,Age5,건축연령,Age,99.0027974,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
115,01,아파트,Apartments,주택유형,Type,a9,대구,Daegu,지역,Region,01,연령1,Age1,건축연령,Age,100.4190461,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
116,01,아파트,Apartments,주택유형,Type,a9,대구,Daegu,지역,Region,02,연령2,Age2,건축연령,Age,100.2791314,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
117,01,아파트,Apartments,주택유형,Type,a9,대구,Daegu,지역,Region,03,연령3,Age3,건축연령,Age,100.0535062,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
118,01,아파트,Apartments,주택유형,Type,a9,대구,Daegu,지역,Region,04,연령4,Age4,건축연령,Age,99.73865584,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
119,01,아파트,Apartments,주택유형,Type,a9,대구,Daegu,지역,Region,05,연령5,Age5,건축연령,Age,99.61499327,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
120,02,연립다세대,Row Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,01,연령1,Age1,건축연령,Age,99.44569903,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
121,02,연립다세대,Row Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,02,연령2,Age2,건축연령,Age,99.23468673,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
122,02,연립다세대,Row Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,03,연령3,Age3,건축연령,Age,99.1257916,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
123,02,연립다세대,Row Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,01,연령1,Age1,건축연령,Age,99.8002523,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
124,02,연립다세대,Row Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,02,연령2,Age2,건축연령,Age,99.76727303,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
125,02,연립다세대,Row Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,03,연령3,Age3,건축연령,Age,99.631422,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
126,02,연립다세대,Row Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,01,연령1,Age1,건축연령,Age,99.81523974,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
127,02,연립다세대,Row Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,02,연령2,Age2,건축연령,Age,99.63601257,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
128,02,연립다세대,Row Houses,주택유형,Type,a10,광주,Gwangju,지역,Region,03,연령3,Age3,건축연령,Age,100.0545611,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
129,02,연립다세대,Row Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,01,연령1,Age1,건축연령,Age,100.3658805,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
130,02,연립다세대,Row Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,02,연령2,Age2,건축연령,Age,99.94599215,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
131,02,연립다세대,Row Houses,주택유형,Type,a11,대전,Daejeon,지역,Region,03,연령3,Age3,건축연령,Age,100.1112819,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
132,02,연립다세대,Row Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,01,연령1,Age1,건축연령,Age,95.55649249,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
133,02,연립다세대,Row Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,02,연령2,Age2,건축연령,Age,91.92720702,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
134,02,연립다세대,Row Houses,주택유형,Type,a12,울산,Ulsan,지역,Region,03,연령3,Age3,건축연령,Age,93.42080335,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
135,02,연립다세대,Row Houses,주택유형,Type,a13,세종,Sejong,지역,Region,01,연령1,Age1,건축연령,Age,99.67401392,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
136,02,연립다세대,Row Houses,주택유형,Type,a13,세종,Sejong,지역,Region,02,연령2,Age2,건축연령,Age,99.84997784,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
137,02,연립다세대,Row Houses,주택유형,Type,a13,세종,Sejong,지역,Region,03,연령3,Age3,건축연령,Age,99.43411819,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
138,02,연립다세대,Row Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,01,연령1,Age1,건축연령,Age,98.15398064,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
139,02,연립다세대,Row Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,02,연령2,Age2,건축연령,Age,97.52424359,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
140,02,연립다세대,Row Houses,주택유형,Type,a14,강원,Gangwon,지역,Region,03,연령3,Age3,건축연령,Age,98.82097367,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
141,02,연립다세대,Row Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,01,연령1,Age1,건축연령,Age,97.4719992,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
142,02,연립다세대,Row Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,02,연령2,Age2,건축연령,Age,96.97727138,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
143,02,연립다세대,Row Houses,주택유형,Type,a15,충북,Chungbuk,지역,Region,03,연령3,Age3,건축연령,Age,98.76739775,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
144,02,연립다세대,Row Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,01,연령1,Age1,건축연령,Age,98.303573,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
145,02,연립다세대,Row Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,02,연령2,Age2,건축연령,Age,98.58886295,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
146,02,연립다세대,Row Houses,주택유형,Type,a16,충남,Chungnam,지역,Region,03,연령3,Age3,건축연령,Age,97.82650687,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
147,02,연립다세대,Row Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,01,연령1,Age1,건축연령,Age,99.84321923,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
148,02,연립다세대,Row Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,02,연령2,Age2,건축연령,Age,99.97161634,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
149,02,연립다세대,Row Houses,주택유형,Type,a17,전북,Jeonbuk,지역,Region,03,연령3,Age3,건축연령,Age,99.88136053,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
150,02,연립다세대,Row Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,01,연령1,Age1,건축연령,Age,100.1532281,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
151,02,연립다세대,Row Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,02,연령2,Age2,건축연령,Age,99.13558892,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
152,02,연립다세대,Row Houses,주택유형,Type,a18,전남,Jeonnam,지역,Region,03,연령3,Age3,건축연령,Age,99.39478086,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
153,02,연립다세대,Row Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,01,연령1,Age1,건축연령,Age,97.76828149,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
154,02,연립다세대,Row Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,02,연령2,Age2,건축연령,Age,97.23770733,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
155,02,연립다세대,Row Houses,주택유형,Type,a19,경북,Gyeongbuk,지역,Region,03,연령3,Age3,건축연령,Age,97.74588731,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
156,02,연립다세대,Row Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,01,연령1,Age1,건축연령,Age,98.28186048,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
157,02,연립다세대,Row Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,02,연령2,Age2,건축연령,Age,97.90428088,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
158,02,연립다세대,Row Houses,주택유형,Type,a2,지방,Non-SeoulMetropolitanArea,지역,Region,03,연령3,Age3,건축연령,Age,98.11751062,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
159,02,연립다세대,Row Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,01,연령1,Age1,건축연령,Age,94.17342244,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
160,02,연립다세대,Row Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,02,연령2,Age2,건축연령,Age,93.95004504,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
161,02,연립다세대,Row Houses,주택유형,Type,a20,경남,Gyeongnam,지역,Region,03,연령3,Age3,건축연령,Age,93.45675377,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
162,02,연립다세대,Row Houses,주택유형,Type,a21,제주,Jeju,지역,Region,01,연령1,Age1,건축연령,Age,98.77721021,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
163,02,연립다세대,Row Houses,주택유형,Type,a21,제주,Jeju,지역,Region,02,연령2,Age2,건축연령,Age,98.02834212,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
164,02,연립다세대,Row Houses,주택유형,Type,a21,제주,Jeju,지역,Region,03,연령3,Age3,건축연령,Age,97.98764497,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
165,02,연립다세대,Row Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,01,연령1,Age1,건축연령,Age,99.09515992,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
166,02,연립다세대,Row Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,02,연령2,Age2,건축연령,Age,99.1012452,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
167,02,연립다세대,Row Houses,주택유형,Type,a22,6대광역시,6LargeCities,지역,Region,03,연령3,Age3,건축연령,Age,99.19221596,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
168,02,연립다세대,Row Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,01,연령1,Age1,건축연령,Age,99.24195597,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
169,02,연립다세대,Row Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,02,연령2,Age2,건축연령,Age,98.92148869,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
170,02,연립다세대,Row Houses,주택유형,Type,a23,9개도,9Provinces,지역,Region,03,연령3,Age3,건축연령,Age,98.68229491,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
171,02,연립다세대,Row Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,01,연령1,Age1,건축연령,Age,98.76908455,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
172,02,연립다세대,Row Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,02,연령2,Age2,건축연령,Age,98.49287449,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
173,02,연립다세대,Row Houses,주택유형,Type,a3,5대광역시,5LargeCities,지역,Region,03,연령3,Age3,건축연령,Age,98.72379364,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
174,02,연립다세대,Row Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,01,연령1,Age1,건축연령,Age,97.86960441,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
175,02,연립다세대,Row Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,02,연령2,Age2,건축연령,Age,97.15006395,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
176,02,연립다세대,Row Houses,주택유형,Type,a4,8개도,8Provinces,지역,Region,03,연령3,Age3,건축연령,Age,97.58459137,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
177,02,연립다세대,Row Houses,주택유형,Type,a5,서울,Seoul,지역,Region,01,연령1,Age1,건축연령,Age,99.85988576,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
178,02,연립다세대,Row Houses,주택유형,Type,a5,서울,Seoul,지역,Region,02,연령2,Age2,건축연령,Age,99.67229983,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
179,02,연립다세대,Row Houses,주택유형,Type,a5,서울,Seoul,지역,Region,03,연령3,Age3,건축연령,Age,99.78375059,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
180,02,연립다세대,Row Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,01,연령1,Age1,건축연령,Age,99.78774121,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
181,02,연립다세대,Row Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,02,연령2,Age2,건축연령,Age,99.80749857,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
182,02,연립다세대,Row Houses,주택유형,Type,a6,경기,Gyeonggi,지역,Region,03,연령3,Age3,건축연령,Age,99.40585091,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
183,02,연립다세대,Row Houses,주택유형,Type,a7,인천,Incheon,지역,Region,01,연령1,Age1,건축연령,Age,99.54555974,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
184,02,연립다세대,Row Houses,주택유형,Type,a7,인천,Incheon,지역,Region,02,연령2,Age2,건축연령,Age,99.98945568,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
185,02,연립다세대,Row Houses,주택유형,Type,a7,인천,Incheon,지역,Region,03,연령3,Age3,건축연령,Age,99.79384718,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
186,02,연립다세대,Row Houses,주택유형,Type,a8,부산,Busan,지역,Region,01,연령1,Age1,건축연령,Age,98.75344118,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
187,02,연립다세대,Row Houses,주택유형,Type,a8,부산,Busan,지역,Region,02,연령2,Age2,건축연령,Age,98.98553809,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
188,02,연립다세대,Row Houses,주택유형,Type,a8,부산,Busan,지역,Region,03,연령3,Age3,건축연령,Age,98.74341925,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
189,02,연립다세대,Row Houses,주택유형,Type,a9,대구,Daegu,지역,Region,01,연령1,Age1,건축연령,Age,99.47491075,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
190,02,연립다세대,Row Houses,주택유형,Type,a9,대구,Daegu,지역,Region,02,연령2,Age2,건축연령,Age,100.0098817,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
191,02,연립다세대,Row Houses,주택유형,Type,a9,대구,Daegu,지역,Region,03,연령3,Age3,건축연령,Age,99.73311513,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
192,03,단독주택,Detached Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,01,연령1,Age1,건축연령,Age,99.46304838,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
193,03,단독주택,Detached Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,02,연령2,Age2,건축연령,Age,99.64574635,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
194,03,단독주택,Detached Houses,주택유형,Type,a0,전국,TheWholeCountry,지역,Region,03,연령3,Age3,건축연령,Age,99.55681007,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
195,03,단독주택,Detached Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,01,연령1,Age1,건축연령,Age,99.98525334,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
196,03,단독주택,Detached Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,02,연령2,Age2,건축연령,Age,99.89551581,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
197,03,단독주택,Detached Houses,주택유형,Type,a1,수도권,SeoulMetropolitanArea,지역,Region,03,연령3,Age3,건축연령,Age,99.85365813,rent,월세가격,408,201903,M,DT_30404_N0008,연령별 월세가격지수,2017.11 ＝ 100.0,2017.11 ＝ 100.0
